id_leitura,id_sensor,id_peca,sensor_tipo,leitura_data_hora,tempo_uso,ciclos,temperatura,vibracao,falha,risco_falha
941,2,1,vibracao,2025-08-24 19:25:33.578802,176.17,356,57.62,5.658,0,alto
942,2,1,vibracao,2025-08-24 19:55:33.578802,176.95,357,62.75,5.324,0,alto
943,2,1,vibracao,2025-08-24 20:25:33.578802,177.24,357,61.81,5.194,0,alto
944,2,1,vibracao,2025-08-24 20:55:33.578802,177.77,359,61.03,5.581,0,alto
945,2,1,vibracao,2025-08-24 21:25:33.578802,178.68,359,64.22,5.793,1,alto
946,2,1,vibracao,2025-08-24 21:55:33.578802,178.92,362,59.94,5.165,0,alto
947,2,1,vibracao,2025-08-24 22:25:33.578802,179.88,363,61.23,5.811,0,alto
948,2,1,vibracao,2025-08-24 22:55:33.578802,180.63,363,60.71,5.821,0,alto
949,2,1,vibracao,2025-08-24 23:25:33.578802,181.33,366,64.43,5.874,0,alto
950,2,1,vibracao,2025-08-24 23:55:33.578802,181.75,367,67.04,5.948,0,alto
951,2,1,vibracao,2025-08-25 00:25:33.578802,182.15,368,67.99,6.203,0,alto
952,2,1,vibracao,2025-08-25 00:55:33.578802,183.1,368,69.14,5.578,0,alto
953,2,1,vibracao,2025-08-25 01:25:33.578802,183.54,369,67.34,5.703,0,alto
954,2,1,vibracao,2025-08-25 01:55:33.578802,184.36,369,72.3,5.584,1,alto
955,2,1,vibracao,2025-08-25 02:25:33.578802,184.88,370,72.19,5.699,0,alto
956,2,1,vibracao,2025-08-25 02:55:33.578802,185.19,371,73.89,6.089,0,alto
957,2,1,vibracao,2025-08-25 03:25:33.578802,185.4,373,69.89,5.377,0,alto
958,2,1,vibracao,2025-08-25 03:55:33.578802,186.03,376,74.48,5.515,0,alto
959,2,1,vibracao,2025-08-25 04:25:33.578802,187.01,377,72.3,6.092,0,alto
960,2,1,vibracao,2025-08-25 04:55:33.578802,187.51,378,74.1,6.013,0,alto
961,2,1,vibracao,2025-08-25 05:25:33.578802,187.99,378,76.02,5.674,0,alto
962,2,1,vibracao,2025-08-25 05:55:33.578802,188.47,378,75.33,5.986,1,alto
963,2,1,vibracao,2025-08-25 06:25:33.578802,189.08,380,73.61,5.872,0,alto
964,2,1,vibracao,2025-08-25 06:55:33.578802,189.64,380,74.99,6.17,0,alto
965,2,1,vibracao,2025-08-25 07:25:33.578802,190.54,381,71.94,5.829,0,alto
966,2,1,vibracao,2025-08-25 07:55:33.578802,191.15,381,76.34,6.076,0,alto
967,2,1,vibracao,2025-08-25 08:25:33.578802,191.75,381,73.36,6.489,0,alto
968,2,1,vibracao,2025-08-25 08:55:33.578802,192.06,383,75.09,5.988,0,alto
969,2,1,vibracao,2025-08-25 09:25:33.578802,193.05,385,71.39,5.871,0,alto
970,2,1,vibracao,2025-08-25 09:55:33.578802,193.45,387,70.56,6.05,0,alto
971,2,1,vibracao,2025-08-25 10:25:33.578802,193.71,387,69.21,5.782,1,alto
972,2,1,vibracao,2025-08-25 10:55:33.578802,194.44,389,71.2,6.486,0,alto
973,2,1,vibracao,2025-08-25 11:25:33.578802,195.11,391,67.36,5.949,0,alto
974,2,1,vibracao,2025-08-25 11:55:33.578802,195.65,396,68.79,5.856,0,alto
975,2,1,vibracao,2025-08-25 12:25:33.578802,196.18,397,65.91,5.726,0,alto
976,2,1,vibracao,2025-08-25 12:55:33.578802,197.01,399,62.05,6.227,1,alto
977,2,1,vibracao,2025-08-25 13:25:33.578802,197.37,400,63.59,6.177,0,alto
978,2,1,vibracao,2025-08-25 13:55:33.578802,198.22,401,61.58,5.852,0,alto
979,2,1,vibracao,2025-08-25 14:25:33.578802,198.94,404,62.91,6.138,0,alto
980,2,1,vibracao,2025-08-25 14:55:33.578802,199.48,406,59.93,5.63,0,alto
981,2,1,vibracao,2025-08-25 15:25:33.578802,200.04,406,63.05,6.062,0,alto
982,2,1,vibracao,2025-08-25 15:55:33.578802,200.45,406,60.63,6.135,0,alto
983,2,1,vibracao,2025-08-25 16:25:33.578802,201.25,409,60.03,6.468,0,alto
984,2,1,vibracao,2025-08-25 16:55:33.578802,201.86,410,61.2,5.86,0,alto
985,2,1,vibracao,2025-08-25 17:25:33.578802,202.32,411,61.54,5.743,0,alto
986,2,1,vibracao,2025-08-25 17:55:33.578802,203.0,411,59.7,5.849,0,alto
987,2,1,vibracao,2025-08-25 18:25:33.578802,203.99,412,58.43,5.756,0,alto
988,2,1,vibracao,2025-08-25 18:55:33.578802,204.54,413,56.82,6.435,0,alto
989,2,1,vibracao,2025-08-25 19:25:33.578802,205.48,414,59.13,6.504,0,alto
990,2,1,vibracao,2025-08-25 19:55:33.578802,205.95,414,59.71,6.204,0,alto
991,2,1,vibracao,2025-08-25 20:25:33.578802,206.2,415,61.59,6.436,0,alto
992,2,1,vibracao,2025-08-25 20:55:33.578802,206.56,417,61.46,6.174,0,alto
993,2,1,vibracao,2025-08-25 21:25:33.578802,207.1,417,64.11,6.125,0,alto
994,2,1,vibracao,2025-08-25 21:55:33.578802,207.47,420,62.65,6.079,0,alto
995,2,1,vibracao,2025-08-25 22:25:33.578802,207.67,421,64.59,6.09,0,alto
996,2,1,vibracao,2025-08-25 22:55:33.578802,208.6,423,67.84,5.8,0,alto
997,2,1,vibracao,2025-08-25 23:25:33.578802,209.48,423,67.37,6.266,0,alto
998,2,1,vibracao,2025-08-25 23:55:33.578802,210.27,423,67.72,6.201,0,alto
999,2,1,vibracao,2025-08-26 00:25:33.578802,210.61,423,67.8,6.403,0,alto
1000,2,1,vibracao,2025-08-26 00:55:33.578802,210.9,425,68.79,6.249,0,alto
1001,2,1,vibracao,2025-08-26 01:25:33.578802,211.16,427,69.41,6.194,0,alto
1002,2,1,vibracao,2025-08-26 01:55:33.578802,211.94,428,70.94,6.031,0,alto
1003,2,1,vibracao,2025-08-26 02:25:33.578802,212.88,430,74.2,6.286,0,alto
1004,2,1,vibracao,2025-08-26 02:55:33.578802,213.42,430,73.26,6.461,0,alto
1005,2,1,vibracao,2025-08-26 03:25:33.578802,213.72,430,71.94,5.995,0,alto
1006,2,1,vibracao,2025-08-26 03:55:33.578802,214.33,430,78.17,6.312,0,alto
1007,2,1,vibracao,2025-08-26 04:25:33.578802,214.81,432,76.07,6.36,0,alto
1008,2,1,vibracao,2025-08-26 04:55:33.578802,215.31,434,73.34,6.135,1,alto
1009,2,1,vibracao,2025-08-26 05:25:33.578802,216.0,435,75.33,6.181,0,alto
1010,2,1,vibracao,2025-08-26 05:55:33.578802,216.78,436,76.45,6.399,0,alto
1011,2,1,vibracao,2025-08-26 06:25:33.578802,217.07,436,79.28,6.063,0,alto
1012,2,1,vibracao,2025-08-26 06:55:33.578802,217.3,437,74.04,6.439,0,alto
1013,2,1,vibracao,2025-08-26 07:25:33.578802,218.29,440,77.52,6.151,0,alto
1014,2,1,vibracao,2025-08-26 07:55:33.578802,218.68,443,77.87,6.653,0,alto
1015,2,1,vibracao,2025-08-26 08:25:33.578802,218.92,445,73.67,6.981,1,alto
1016,2,1,vibracao,2025-08-26 08:55:33.578802,219.27,445,73.64,6.186,0,alto
1017,2,1,vibracao,2025-08-26 09:25:33.578802,219.5,445,71.51,6.539,0,alto
1018,2,1,vibracao,2025-08-26 09:55:33.578802,220.02,445,72.16,6.231,0,alto
1019,2,1,vibracao,2025-08-26 10:25:33.578802,220.86,446,71.57,6.688,1,alto
1020,2,1,vibracao,2025-08-26 10:55:33.578802,221.33,446,71.85,6.119,0,alto
1021,2,1,vibracao,2025-08-26 11:25:33.578802,221.89,447,71.62,6.566,0,alto
1022,2,1,vibracao,2025-08-26 11:55:33.578802,222.63,448,67.3,6.241,0,alto
1023,2,1,vibracao,2025-08-26 12:25:33.578802,223.24,451,64.09,6.424,0,alto
1024,2,1,vibracao,2025-08-26 12:55:33.578802,224.12,452,66.59,6.234,0,alto
1025,2,1,vibracao,2025-08-26 13:25:33.578802,225.02,452,66.19,6.711,1,alto
1026,2,1,vibracao,2025-08-26 13:55:33.578802,225.23,452,65.17,6.299,0,alto
1027,2,1,vibracao,2025-08-26 14:25:33.578802,226.05,453,63.27,6.661,0,alto
1028,2,1,vibracao,2025-08-26 14:55:33.578802,226.62,454,63.31,6.448,0,alto
1029,2,1,vibracao,2025-08-26 15:25:33.578802,227.61,456,65.14,6.525,0,alto
1030,2,1,vibracao,2025-08-26 15:55:33.578802,228.19,457,62.52,6.602,0,alto
1031,2,1,vibracao,2025-08-26 16:25:33.578802,229.18,459,60.72,6.395,0,alto
1032,2,1,vibracao,2025-08-26 16:55:33.578802,229.99,459,60.15,6.65,0,alto
1033,2,1,vibracao,2025-08-26 17:25:33.578802,230.39,461,60.54,6.991,0,alto
1034,2,1,vibracao,2025-08-26 17:55:33.578802,231.02,461,63.72,6.423,0,alto
1035,2,1,vibracao,2025-08-26 18:25:33.578802,232.01,463,60.53,6.931,0,alto
1036,2,1,vibracao,2025-08-26 18:55:33.578802,232.9,464,61.04,7.028,0,alto
1037,2,1,vibracao,2025-08-26 19:25:33.578802,233.17,465,60.53,6.456,0,alto
1038,2,1,vibracao,2025-08-26 19:55:33.578802,233.94,467,63.85,6.313,0,alto
1039,2,1,vibracao,2025-08-26 20:25:33.578802,234.42,470,65.99,6.767,0,alto
1040,2,1,vibracao,2025-08-26 20:55:33.578802,234.62,472,63.96,6.562,0,alto
1041,2,1,vibracao,2025-08-26 21:25:33.578802,235.14,472,64.08,7.174,0,alto
1042,2,1,vibracao,2025-08-26 21:55:33.578802,235.53,473,64.87,6.724,0,alto
1043,2,1,vibracao,2025-08-26 22:25:33.578802,236.39,475,61.48,6.533,0,alto
1044,2,1,vibracao,2025-08-26 22:55:33.578802,236.86,477,68.12,6.459,0,alto
1045,2,1,vibracao,2025-08-26 23:25:33.578802,237.72,477,68.06,7.031,1,alto
1046,2,1,vibracao,2025-08-26 23:55:33.578802,237.92,478,69.65,6.621,0,alto
1047,2,1,vibracao,2025-08-27 00:25:33.578802,238.37,479,68.66,6.784,0,alto
1048,2,1,vibracao,2025-08-27 00:55:33.578802,238.76,480,70.29,7.02,0,alto
1049,2,1,vibracao,2025-08-27 01:25:33.578802,239.15,480,71.25,6.666,0,alto
1050,2,1,vibracao,2025-08-27 01:55:33.578802,239.4,482,74.8,6.785,0,alto
1051,2,1,vibracao,2025-08-27 02:25:33.578802,239.75,483,73.17,6.8,0,alto
1052,2,1,vibracao,2025-08-27 02:55:33.578802,240.39,483,78.42,6.984,0,alto
1053,2,1,vibracao,2025-08-27 03:25:33.578802,240.83,485,76.18,6.973,0,alto
1054,2,1,vibracao,2025-08-27 03:55:33.578802,241.36,486,73.73,6.78,0,alto
1055,2,1,vibracao,2025-08-27 04:25:33.578802,241.86,487,76.29,6.861,0,alto
1056,2,1,vibracao,2025-08-27 04:55:33.578802,242.76,488,75.74,6.769,0,alto
1057,2,1,vibracao,2025-08-27 05:25:33.578802,243.69,491,73.23,6.513,0,alto
1058,2,1,vibracao,2025-08-27 05:55:33.578802,244.28,492,80.17,6.959,0,alto
1059,2,1,vibracao,2025-08-27 06:25:33.578802,244.75,493,78.53,7.377,0,alto
1060,2,1,vibracao,2025-08-27 06:55:33.578802,245.03,495,78.06,6.692,0,alto
1061,2,1,vibracao,2025-08-27 07:25:33.578802,245.99,496,77.12,6.737,0,alto
1062,2,1,vibracao,2025-08-27 07:55:33.578802,246.24,496,73.9,6.716,0,alto
1063,2,1,vibracao,2025-08-27 08:25:33.578802,246.68,496,74.97,7.121,0,alto
1064,2,1,vibracao,2025-08-27 08:55:33.578802,247.12,497,76.7,7.061,1,alto
1065,2,1,vibracao,2025-08-27 09:25:33.578802,247.58,497,72.53,6.917,0,alto
1066,2,1,vibracao,2025-08-27 09:55:33.578802,247.91,499,69.03,6.737,0,alto
1067,2,1,vibracao,2025-08-27 10:25:33.578802,248.73,500,72.28,7.004,0,alto
1068,2,1,vibracao,2025-08-27 10:55:33.578802,249.03,502,71.46,6.599,0,alto
1069,2,1,vibracao,2025-08-27 11:25:33.578802,249.74,502,70.96,7.037,0,alto
1070,2,1,vibracao,2025-08-27 11:55:33.578802,250.04,504,71.0,7.228,1,alto
1071,2,1,vibracao,2025-08-27 12:25:33.578802,250.3,505,69.81,6.704,0,alto
1072,2,1,vibracao,2025-08-27 12:55:33.578802,251.22,506,68.12,6.65,0,alto
1073,2,1,vibracao,2025-08-27 13:25:33.578802,251.57,509,68.84,7.441,0,alto
1074,2,1,vibracao,2025-08-27 13:55:33.578802,252.43,513,63.04,6.916,0,alto
1075,2,1,vibracao,2025-08-27 14:25:33.578802,253.07,516,65.83,7.37,0,alto
1076,2,1,vibracao,2025-08-27 14:55:33.578802,253.33,518,65.27,7.056,0,alto
1077,2,1,vibracao,2025-08-27 15:25:33.578802,254.29,519,61.23,7.071,0,alto
1078,2,1,vibracao,2025-08-27 15:55:33.578802,254.69,519,60.17,7.227,0,alto
1079,2,1,vibracao,2025-08-27 16:25:33.578802,255.58,521,61.09,6.915,0,alto
1080,2,1,vibracao,2025-08-27 16:55:33.578802,255.91,521,60.89,7.174,0,alto
1081,2,1,vibracao,2025-08-27 17:25:33.578802,256.8,522,63.24,7.062,0,alto
1082,2,1,vibracao,2025-08-27 17:55:33.578802,257.01,522,60.69,6.83,0,alto
1083,2,1,vibracao,2025-08-27 18:25:33.578802,257.62,522,60.32,7.254,0,alto
1084,2,1,vibracao,2025-08-27 18:55:33.578802,258.43,525,60.98,7.123,0,alto
1085,2,1,vibracao,2025-08-27 19:25:33.578802,259.38,525,64.44,7.164,0,alto
1086,2,1,vibracao,2025-08-27 19:55:33.578802,260.31,526,62.92,6.917,0,alto
1087,2,1,vibracao,2025-08-27 20:25:33.578802,261.16,527,63.17,7.633,0,alto
1088,2,1,vibracao,2025-08-27 20:55:33.578802,262.07,529,64.0,7.473,1,alto
1089,2,1,vibracao,2025-08-27 21:25:33.578802,262.43,530,67.31,7.503,0,alto
1090,2,1,vibracao,2025-08-27 21:55:33.578802,262.86,531,64.51,7.194,1,alto
1091,2,1,vibracao,2025-08-27 22:25:33.578802,263.29,533,69.18,6.85,0,alto
1092,2,1,vibracao,2025-08-27 22:55:33.578802,263.79,535,68.19,7.783,0,alto
1093,2,1,vibracao,2025-08-27 23:25:33.578802,264.31,536,68.57,7.289,0,alto
1094,2,1,vibracao,2025-08-27 23:55:33.578802,264.94,540,74.44,7.137,0,alto
1095,2,1,vibracao,2025-08-28 00:25:33.578802,265.27,541,69.09,7.436,1,alto
1096,2,1,vibracao,2025-08-28 00:55:33.578802,266.03,542,71.41,7.637,0,alto
1097,2,1,vibracao,2025-08-28 01:25:33.578802,266.36,542,70.84,7.345,0,alto
1098,2,1,vibracao,2025-08-28 01:55:33.578802,266.81,545,75.75,7.684,0,alto
1099,2,1,vibracao,2025-08-28 02:25:33.578802,267.41,545,77.97,7.644,0,alto
1100,2,1,vibracao,2025-08-28 02:55:33.578802,268.25,545,78.77,7.117,0,alto
1101,2,1,vibracao,2025-08-28 03:25:33.578802,269.04,546,78.7,7.232,0,alto
1102,2,1,vibracao,2025-08-28 03:55:33.578802,269.76,547,76.76,7.653,0,alto
1103,2,1,vibracao,2025-08-28 04:25:33.578802,270.08,548,76.96,6.743,0,alto
1104,2,1,vibracao,2025-08-28 04:55:33.578802,270.72,549,74.99,7.396,0,alto
1105,2,1,vibracao,2025-08-28 05:25:33.578802,270.99,550,81.9,7.082,0,alto
1106,2,1,vibracao,2025-08-28 05:55:33.578802,271.49,552,79.19,7.333,0,alto
1107,2,1,vibracao,2025-08-28 06:25:33.578802,272.02,554,77.44,7.391,0,alto
1108,2,1,vibracao,2025-08-28 06:55:33.578802,272.25,555,80.55,7.382,0,alto
1109,2,1,vibracao,2025-08-28 07:25:33.578802,272.67,557,76.11,7.345,0,alto
1110,2,1,vibracao,2025-08-28 07:55:33.578802,273.64,560,78.19,7.23,0,alto
1111,2,1,vibracao,2025-08-28 08:25:33.578802,274.6,562,76.63,8.097,0,alto
1112,2,1,vibracao,2025-08-28 08:55:33.578802,275.08,564,77.44,8.003,0,alto
1113,2,1,vibracao,2025-08-28 09:25:33.578802,275.32,567,75.42,7.257,0,alto
1114,2,1,vibracao,2025-08-28 09:55:33.578802,275.66,568,72.08,7.95,1,alto
1115,2,1,vibracao,2025-08-28 10:25:33.578802,276.17,569,73.92,7.465,0,alto
1116,2,1,vibracao,2025-08-28 10:55:33.578802,277.13,571,74.72,7.617,0,alto
1117,2,1,vibracao,2025-08-28 11:25:33.578802,277.44,571,71.77,7.573,0,alto
1118,2,1,vibracao,2025-08-28 11:55:33.578802,278.25,571,72.2,7.436,1,alto
1119,2,1,vibracao,2025-08-28 12:25:33.578802,278.54,572,67.89,7.854,0,alto
1120,2,1,vibracao,2025-08-28 12:55:33.578802,279.53,572,68.73,7.654,0,alto
1121,2,1,vibracao,2025-08-28 13:25:33.578802,280.03,573,66.67,7.514,0,alto
1122,2,1,vibracao,2025-08-28 13:55:33.578802,280.85,573,68.21,7.319,0,alto
1123,2,1,vibracao,2025-08-28 14:25:33.578802,281.33,574,66.06,7.431,0,alto
1124,2,1,vibracao,2025-08-28 14:55:33.578802,282.03,575,66.47,7.258,0,alto
1125,2,1,vibracao,2025-08-28 15:25:33.578802,282.38,577,66.5,7.681,0,alto
1126,2,1,vibracao,2025-08-28 15:55:33.578802,282.7,577,65.19,7.384,0,alto
1127,2,1,vibracao,2025-08-28 16:25:33.578802,283.65,577,63.99,7.631,0,alto
1128,2,1,vibracao,2025-08-28 16:55:33.578802,284.58,579,61.38,8.059,0,alto
1129,2,1,vibracao,2025-08-28 17:25:33.578802,285.49,580,62.97,8.032,0,alto
1130,2,1,vibracao,2025-08-28 17:55:33.578802,286.19,582,61.96,7.74,1,alto
1131,2,1,vibracao,2025-08-28 18:25:33.578802,287.04,583,62.37,7.741,0,alto
1132,2,1,vibracao,2025-08-28 18:55:33.578802,287.3,584,62.51,8.239,0,alto
1133,2,1,vibracao,2025-08-28 19:25:33.578802,287.76,585,61.75,7.909,0,alto
1134,2,1,vibracao,2025-08-28 19:55:33.578802,288.21,587,60.46,7.709,0,alto
1135,2,1,vibracao,2025-08-28 20:25:33.578802,288.92,588,63.37,7.447,0,alto
1136,2,1,vibracao,2025-08-28 20:55:33.578802,289.41,588,65.6,7.91,0,alto
1137,2,1,vibracao,2025-08-28 21:25:33.578802,289.73,588,63.61,8.023,0,alto
1138,2,1,vibracao,2025-08-28 21:55:33.578802,290.4,589,66.95,7.671,0,alto
1139,2,1,vibracao,2025-08-28 22:25:33.578802,291.25,589,71.29,7.914,0,alto
1140,2,1,vibracao,2025-08-28 22:55:33.578802,291.76,593,70.73,7.768,0,alto
1141,2,1,vibracao,2025-08-28 23:25:33.578802,292.07,593,72.88,7.817,0,alto
1142,2,1,vibracao,2025-08-28 23:55:33.578802,292.42,596,71.69,7.254,0,alto
1143,2,1,vibracao,2025-08-29 00:25:33.578802,292.81,597,74.14,7.829,0,alto
1144,2,1,vibracao,2025-08-29 00:55:33.578802,293.25,597,71.78,8.134,0,alto
1145,2,1,vibracao,2025-08-29 01:25:33.578802,293.97,597,72.95,7.744,0,alto
1146,2,1,vibracao,2025-08-29 01:55:33.578802,294.65,601,70.16,7.935,0,alto
1147,2,1,vibracao,2025-08-29 02:25:33.578802,295.41,601,78.13,7.745,0,alto
1148,2,1,vibracao,2025-08-29 02:55:33.578802,295.9,601,79.59,8.031,0,alto
1149,2,1,vibracao,2025-08-29 03:25:33.578802,296.75,602,76.55,7.902,0,alto
1150,2,1,vibracao,2025-08-29 03:55:33.578802,297.12,603,77.71,7.729,0,alto
1151,2,1,vibracao,2025-08-29 04:25:33.578802,297.69,603,77.31,8.306,0,alto
1152,2,1,vibracao,2025-08-29 04:55:33.578802,298.53,603,79.74,8.218,0,alto
1153,2,1,vibracao,2025-08-29 05:25:33.578802,298.88,605,81.32,7.844,0,alto
1154,2,1,vibracao,2025-08-29 05:55:33.578802,299.17,607,76.26,8.129,0,alto
1155,2,1,vibracao,2025-08-29 06:25:33.578802,300.07,607,80.12,8.153,0,alto
1156,2,1,vibracao,2025-08-29 06:55:33.578802,300.55,609,78.73,8.191,1,alto
1157,2,1,vibracao,2025-08-29 07:25:33.578802,301.29,610,79.14,7.621,1,alto
1158,2,1,vibracao,2025-08-29 07:55:33.578802,301.51,613,79.34,8.307,0,alto
1159,2,1,vibracao,2025-08-29 08:25:33.578802,302.27,613,77.63,7.924,0,alto
1160,2,1,vibracao,2025-08-29 08:55:33.578802,302.72,613,77.13,7.984,0,alto
1161,2,1,vibracao,2025-08-29 09:25:33.578802,302.96,613,76.16,8.736,0,alto
1162,2,1,vibracao,2025-08-29 09:55:33.578802,303.65,613,77.46,8.163,0,alto
1163,2,1,vibracao,2025-08-29 10:25:33.578802,304.04,615,75.56,8.002,1,alto
1164,2,1,vibracao,2025-08-29 10:55:33.578802,304.55,616,74.24,7.557,0,alto
1165,2,1,vibracao,2025-08-29 11:25:33.578802,304.82,616,70.54,8.46,0,alto
1166,2,1,vibracao,2025-08-29 11:55:33.578802,305.14,616,71.11,7.781,0,alto
1167,2,1,vibracao,2025-08-29 12:25:33.578802,305.57,617,72.38,7.875,0,alto
1168,2,1,vibracao,2025-08-29 12:55:33.578802,305.85,618,69.81,8.05,0,alto
1169,2,1,vibracao,2025-08-29 13:25:33.578802,306.77,619,69.97,8.503,0,alto
1170,2,1,vibracao,2025-08-29 13:55:33.578802,306.98,619,71.02,8.346,0,alto
1171,2,1,vibracao,2025-08-29 14:25:33.578802,307.57,619,68.84,8.122,1,alto
1172,2,1,vibracao,2025-08-29 14:55:33.578802,307.87,620,66.35,8.245,0,alto
1173,2,1,vibracao,2025-08-29 15:25:33.578802,308.31,622,64.58,8.03,0,alto
1174,2,1,vibracao,2025-08-29 15:55:33.578802,309.25,623,60.33,8.231,0,alto
1175,2,1,vibracao,2025-08-29 16:25:33.578802,309.58,623,64.15,8.22,0,alto
1176,2,1,vibracao,2025-08-29 16:55:33.578802,310.55,624,63.55,8.461,0,alto
1177,2,1,vibracao,2025-08-29 17:25:33.578802,310.92,624,64.62,8.466,0,alto
1178,2,1,vibracao,2025-08-29 17:55:33.578802,311.71,624,63.57,8.359,0,alto
1179,2,1,vibracao,2025-08-29 18:25:33.578802,312.35,625,63.34,8.157,0,alto
1180,2,1,vibracao,2025-08-29 18:55:33.578802,313.26,627,60.93,8.452,0,alto
1181,2,1,vibracao,2025-08-29 19:25:33.578802,313.9,627,62.78,8.253,0,alto
1182,2,1,vibracao,2025-08-29 19:55:33.578802,314.53,627,65.79,8.015,0,alto
1183,2,1,vibracao,2025-08-29 20:25:33.578802,314.88,631,68.61,8.2,0,alto
1184,2,1,vibracao,2025-08-29 20:55:33.578802,315.22,631,66.03,8.327,0,alto
1185,2,1,vibracao,2025-08-29 21:25:33.578802,316.15,631,67.59,8.547,0,alto
1186,2,1,vibracao,2025-08-29 21:55:33.578802,316.61,632,69.59,8.283,1,alto
1187,2,1,vibracao,2025-08-29 22:25:33.578802,317.11,632,67.36,8.034,0,alto
1188,2,1,vibracao,2025-08-29 22:55:33.578802,317.92,633,70.49,8.365,0,alto
1189,2,1,vibracao,2025-08-29 23:25:33.578802,318.39,635,69.54,8.392,0,alto
1190,2,1,vibracao,2025-08-29 23:55:33.578802,319.35,636,73.51,8.427,0,alto
1191,2,1,vibracao,2025-08-30 00:25:33.578802,320.14,637,73.3,8.625,0,alto
1192,2,1,vibracao,2025-08-30 00:55:33.578802,320.82,637,74.61,8.66,0,alto
1193,2,1,vibracao,2025-08-30 01:25:33.578802,321.72,638,73.69,8.272,0,alto
1194,2,1,vibracao,2025-08-30 01:55:33.578802,321.96,639,77.34,8.273,0,alto
1195,2,1,vibracao,2025-08-30 02:25:33.578802,322.37,641,80.72,8.178,0,alto
1196,2,1,vibracao,2025-08-30 02:55:33.578802,322.94,642,75.97,8.624,0,alto
1197,2,1,vibracao,2025-08-30 03:25:33.578802,323.32,642,77.9,8.817,0,alto
1198,2,1,vibracao,2025-08-30 03:55:33.578802,324.12,644,79.56,8.393,0,alto
1199,2,1,vibracao,2025-08-30 04:25:33.578802,325.05,645,81.07,8.428,0,alto
1200,2,1,vibracao,2025-08-30 04:55:33.578802,325.59,646,79.02,8.866,0,alto
1201,2,1,vibracao,2025-08-30 05:25:33.578802,326.07,648,75.18,8.637,1,alto
1202,2,1,vibracao,2025-08-30 05:55:33.578802,327.04,650,82.86,8.64,0,alto
1203,2,1,vibracao,2025-08-30 06:25:33.578802,327.59,650,81.75,8.241,0,alto
1204,2,1,vibracao,2025-08-30 06:55:33.578802,328.18,652,77.09,8.722,0,alto
1205,2,1,vibracao,2025-08-30 07:25:33.578802,328.66,656,78.85,8.338,0,alto
1206,2,1,vibracao,2025-08-30 07:55:33.578802,329.59,659,82.36,8.308,0,alto
1207,2,1,vibracao,2025-08-30 08:25:33.578802,330.25,659,81.6,8.515,0,alto
1208,2,1,vibracao,2025-08-30 08:55:33.578802,331.06,661,80.04,8.472,0,alto
1209,2,1,vibracao,2025-08-30 09:25:33.578802,331.91,662,77.3,8.578,0,alto
1210,2,1,vibracao,2025-08-30 09:55:33.578802,332.38,663,76.92,8.283,0,alto
1211,2,1,vibracao,2025-08-30 10:25:33.578802,332.93,664,75.63,8.894,0,alto
1212,2,1,vibracao,2025-08-30 10:55:33.578802,333.81,667,76.95,8.956,0,alto
1213,2,1,vibracao,2025-08-30 11:25:33.578802,334.3,667,72.34,8.195,1,alto
1214,2,1,vibracao,2025-08-30 11:55:33.578802,335.13,668,71.45,8.942,0,alto
1215,2,1,vibracao,2025-08-30 12:25:33.578802,336.08,672,73.72,8.519,0,alto
1216,2,1,vibracao,2025-08-30 12:55:33.578802,336.78,673,70.81,8.948,0,alto
1217,2,1,vibracao,2025-08-30 13:25:33.578802,337.58,675,72.41,8.734,0,alto
1218,2,1,vibracao,2025-08-30 13:55:33.578802,338.42,677,67.8,8.776,0,alto
1219,2,1,vibracao,2025-08-30 14:25:33.578802,339.3,677,68.06,8.736,1,alto
1220,2,1,vibracao,2025-08-30 14:55:33.578802,339.81,679,65.72,9.098,0,alto
1221,2,1,vibracao,2025-08-30 15:25:33.578802,340.05,682,66.7,8.496,0,alto
1222,2,1,vibracao,2025-08-30 15:55:33.578802,340.57,682,63.44,8.966,0,alto
1223,2,1,vibracao,2025-08-30 16:25:33.578802,341.31,684,64.78,9.105,0,alto
1224,2,1,vibracao,2025-08-30 16:55:33.578802,341.87,686,62.73,9.022,0,alto
1225,2,1,vibracao,2025-08-30 17:25:33.578802,342.67,688,66.37,9.441,0,alto
1226,2,1,vibracao,2025-08-30 17:55:33.578802,343.16,690,66.35,8.74,1,alto
1227,2,1,vibracao,2025-08-30 18:25:33.578802,343.87,690,62.01,9.122,0,alto
1228,2,1,vibracao,2025-08-30 18:55:33.578802,344.22,691,67.72,8.864,0,alto
1229,2,1,vibracao,2025-08-30 19:25:33.578802,345.01,693,70.16,9.216,0,alto
1230,2,1,vibracao,2025-08-30 19:55:33.578802,345.65,694,66.21,8.918,0,alto
1231,2,1,vibracao,2025-08-30 20:25:33.578802,346.01,695,65.55,8.831,0,alto
1232,2,1,vibracao,2025-08-30 20:55:33.578802,346.45,696,72.48,9.263,1,alto
1233,2,1,vibracao,2025-08-30 21:25:33.578802,347.25,697,65.82,8.828,0,alto
1234,2,1,vibracao,2025-08-30 21:55:33.578802,347.83,699,69.12,8.612,0,alto
1235,2,1,vibracao,2025-08-30 22:25:33.578802,348.21,699,70.34,8.841,0,alto
1236,2,1,vibracao,2025-08-30 22:55:33.578802,349.18,702,73.47,9.147,0,alto
1237,2,1,vibracao,2025-08-30 23:25:33.578802,349.95,702,72.74,9.352,0,alto
